hit_chance,period,clock_scale,p99,p99_lower,p99_upper
0.91962,0.04,1.3499999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.9221,0.04,1.3749999999999998,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.9241,0.04,1.3999999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.92606,0.04,1.4249999999999998,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.92775,0.04,1.4499999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.92967,0.04,1.4749999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.93136,0.04,1.4999999999999998,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.93306,0.04,1.5249999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.93462,0.04,1.5499999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.93612,0.04,1.5749999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.93754,0.04,1.5999999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.93887,0.04,1.6249999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94023,0.04,1.6499999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94158,0.04,1.6749999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94307,0.04,1.6999999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94445,0.04,1.7249999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94564,0.04,1.7499999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.9469,0.04,1.7749999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94794,0.04,1.7999999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94886,0.04,1.8249999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.94981,0.04,1.8499999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.95073,0.04,1.8749999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.95163,0.04,1.8999999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.95243,0.04,1.9249999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.95328,0.04,1.9499999999999995,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.95404,0.04,1.9749999999999996,0.7801809553383883,0.7801809553383883,0.7801809553383883
