hit_chance,period,clock_scale,p99,p99_lower,p99_upper
0.82019,0.02,1.5749999999999997,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.82464,0.02,1.5999999999999996,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.82891,0.02,1.6249999999999996,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.83273,0.02,1.6499999999999997,0.5718317004713038,0.5718317004713038,0.6458999133362688
0.83659,0.02,1.6749999999999996,0.5718317004713038,0.5718317004713038,0.5718317004713038
0.83971,0.02,1.6999999999999997,0.5718317004713038,0.5326598466471094,0.5718317004713038
0.84307,0.02,1.7249999999999996,0.5718317004713038,0.5576676178335425,0.7357306649600655
0.84979,0.02,1.7749999999999997,0.5718317004713038,0.5718317004713038,0.5718317004713038
0.84629,0.02,1.7499999999999996,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.85269,0.02,1.7999999999999996,0.5718317004713038,0.5576676178335425,0.7357306649600655
0.85577,0.02,1.8249999999999997,0.5718317004713038,0.5718317004713038,0.5718317004713038
0.85878,0.02,1.8499999999999996,0.5718317004713038,0.5576676178335425,0.5718317004713038
0.86167,0.02,1.8749999999999996,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.86436,0.02,1.8999999999999997,0.5718317004713038,0.3764396127228492,0.5718317004713038
0.86688,0.02,1.9249999999999996,0.5718317004713038,0.3764396127228492,0.7357306649600655
0.16193,0.025,0.44999999999999996,83596.83304997656,71989.03407550087,111879.65177720824
0.86918,0.02,1.9499999999999995,0.5718317004713038,0.5718317004713038,0.5718317004713038
0.87162,0.02,1.9749999999999996,0.5718317004713038,0.3764396127228492,0.6458999133362688
0.22576,0.025,0.4749999999999999,10360.73794927609,6262.619077268404,19972.429983920418
0.28327,0.025,0.4999999999999999,771.2476273195476,348.5094670569847,2342.468190305572
0.3329,0.025,0.5249999999999999,115.50695531230203,67.91413032711768,319.0897416275759
0.37885,0.025,0.5499999999999999,29.467758815404284,15.532042584548536,46.97029752035904
0.4187,0.025,0.575,7.2411393890052915,5.963136176850378,8.739377534656935
0.45462,0.025,0.5999999999999999,7.2411393890052915,4.955531940847058,17.37235104313088
0.48648,0.025,0.6249999999999999,4.022109755857643,3.670427024587326,6.036152267739049
0.51613,0.025,0.6499999999999999,3.3692358694896924,2.356431817355391,6.207228665817397
0.54265,0.025,0.6749999999999998,2.625216402572133,1.9185754791599159,3.5079033547013747
0.56739,0.025,0.6999999999999998,1.725135492721236,1.685380326502788,2.681131965309726
0.58954,0.025,0.7249999999999999,1.685380326502788,1.4429346217850767,2.54529555603314
0.60947,0.025,0.7499999999999999,1.685380326502788,1.4429346217850767,2.625216402572133
0.62836,0.025,0.7749999999999999,1.685380326502788,1.2114690603661757,1.9538018801788386
0.64555,0.025,0.7999999999999998,1.685380326502788,1.1895624913285165,1.9185754791599159
0.66158,0.025,0.8249999999999998,1.2114690603661757,1.0564023115474974,2.142021422347055
0.67631,0.025,0.8499999999999999,1.2114690603661757,1.1895624913285165,1.725135492721236
0.69046,0.025,0.8749999999999998,1.0564023115474974,0.9706027230519029,1.4421717968633385
0.70339,0.025,0.8999999999999998,1.1895624913285165,0.9706027230519029,1.725135492721236
0.71527,0.025,0.9249999999999998,1.0138696271605583,0.9706027230519029,1.685380326502788
0.72597,0.025,0.9499999999999998,1.0564023115474974,0.9706027230519029,1.2114690603661757
0.73602,0.025,0.9749999999999999,1.1895624913285165,0.9706027230519029,1.4686854868411077
0.74641,0.025,0.9999999999999998,0.9706027230519029,0.9297501072506743,1.2114690603661757
0.75512,0.025,1.025,0.9706027230519029,0.7225333071946097,1.1895624913285165
0.76383,0.025,1.0499999999999998,0.9706027230519029,0.7225333071946097,0.9913847012051515
0.77186,0.025,1.0749999999999997,0.9706027230519029,0.9297501072506743,1.2114690603661757
0.77915,0.025,1.0999999999999999,0.9297501072506743,0.7225333071946097,1.2114690603661757
0.78688,0.025,1.1249999999999998,0.9297501072506743,0.7225333071946097,1.0564023115474974
0.79331,0.025,1.1499999999999997,0.9297501072506743,0.7225333071946097,1.2114690603661757
0.80028,0.025,1.1749999999999998,0.9297501072506743,0.7225333071946097,0.9706027230519029
0.80649,0.025,1.1999999999999997,0.9706027230519029,0.7225333071946097,0.9913847012051515
0.81247,0.025,1.2249999999999996,0.9706027230519029,0.7225333071946097,0.9706027230519029
0.81801,0.025,1.2499999999999998,0.7225333071946097,0.7225333071946097,0.7225333071946097
0.82362,0.025,1.2749999999999997,0.7225333071946097,0.7225333071946097,0.9706027230519029
0.82891,0.025,1.2999999999999998,0.9706027230519029,0.7225333071946097,0.9706027230519029
0.83365,0.025,1.3249999999999997,0.7225333071946097,0.7225333071946097,0.9706027230519029
0.83831,0.025,1.3499999999999996,0.7225333071946097,0.7225333071946097,0.9706027230519029
0.84229,0.025,1.3749999999999998,0.7225333071946097,0.6833098262694114,0.9549966623907903
0.84629,0.025,1.3999999999999997,0.7225333071946097,0.7225333071946097,0.9706027230519029
0.85038,0.025,1.4249999999999998,0.7225333071946097,0.7225333071946097,0.7225333071946097
0.8542,0.025,1.4499999999999997,0.7225333071946097,0.6833098262694114,0.7225333071946097
0.85801,0.025,1.4749999999999996,0.7225333071946097,0.7225333071946097,0.7225333071946097
0.86167,0.025,1.4999999999999998,0.7225333071946097,0.7225333071946097,0.7225333071946097
0.865,0.025,1.5249999999999997,0.7225333071946097,0.6833098262694114,0.7225333071946097
0.868,0.025,1.5499999999999996,0.7225333071946097,0.7225333071946097,0.7225333071946097
0.87098,0.025,1.5749999999999997,0.7225333071946097,0.4763543447442299,0.7225333071946097
0.87412,0.025,1.5999999999999996,0.7225333071946097,0.4763543447442299,0.9706027230519029
0.87718,0.025,1.6249999999999996,0.7225333071946097,0.5401759659862098,0.7225333071946097
0.87986,0.025,1.6499999999999997,0.7225333071946097,0.5882288957974843,0.7225333071946097
0.88226,0.025,1.6749999999999996,0.7225333071946097,0.4763543447442299,0.7225333071946097
0.88484,0.025,1.6999999999999997,0.7225333071946097,0.4763543447442299,0.7225333071946097
0.88716,0.025,1.7249999999999996,0.7225333071946097,0.4763543447442299,0.7225333071946097
0.8896,0.025,1.7499999999999996,0.7225333071946097,0.4763543447442299,0.7225333071946097
0.89189,0.025,1.7749999999999997,0.4763543447442299,0.4763543447442299,0.7225333071946097
0.89408,0.025,1.7999999999999996,0.4763543447442299,0.4763543447442299,0.7225333071946097
0.89626,0.025,1.8249999999999997,0.7225333071946097,0.48056338221596356,0.7225333071946097
0.89845,0.025,1.8499999999999996,0.4763543447442299,0.4763543447442299,0.7225333071946097
0.90062,0.025,1.8749999999999996,0.5401759659862098,0.4763543447442299,0.7225333071946097
0.90264,0.025,1.8999999999999997,0.7225333071946097,0.7225333071946097,0.9297501072506743
0.9044,0.025,1.9249999999999996,0.4763543447442299,0.4763543447442299,0.7225333071946097
0.90613,0.025,1.9499999999999995,0.4763543447442299,0.4763543447442299,0.7225333071946097
0.16193,0.03,0.37499999999999994,95785.3653849538,73282.3462271063,189645.66192696398
0.90783,0.025,1.9749999999999996,0.7225333071946097,0.4763543447442299,0.7225333071946097
0.23774,0.03,0.3999999999999999,11695.983129338707,7409.054767824022,21493.90548799326
0.30428,0.03,0.42499999999999993,555.0064966138119,290.985591904474,1904.1327183208573
0.36141,0.03,0.44999999999999996,153.11036416025274,70.52175386218572,651.2799673140138
0.4112,0.03,0.4749999999999999,33.05784734449872,22.36719226439962,66.93263277642131
0.45462,0.03,0.4999999999999999,9.6105982570634,7.022388848126301,17.98331666324069
0.49291,0.03,0.5249999999999999,5.5670190471524785,4.195452958765118,14.423992046328532
0.52714,0.03,0.5499999999999999,5.738283067212899,3.7787414194343265,8.973781884561614
0.55793,0.03,0.575,3.38801481002476,2.614038428705514,5.329715858384658
0.58519,0.03,0.5999999999999999,2.5680265235581756,2.015185710874726,4.084103529129447
0.60947,0.03,0.6249999999999999,1.7432878498289566,1.5765019535612128,3.402098998408273
0.63206,0.03,0.6499999999999999,2.015185710874726,1.571126696378537,2.614038428705514
0.65178,0.03,0.6749999999999998,2.015185710874726,1.7432878498289566,3.3691283481414023
0.67057,0.03,0.6999999999999998,1.9727454368758754,1.7432878498289566,2.614038428705514
0.68754,0.03,0.7249999999999999,1.4570478603318349,1.2844295836166593,1.7432878498289566
0.70339,0.03,0.7499999999999999,1.4570478603318349,1.157024692281125,1.7432878498289566
0.71755,0.03,0.7749999999999999,1.4557900498546121,1.157024692281125,1.571126696378537
0.73035,0.03,0.7999999999999998,1.4570478603318349,1.157024692281125,1.7432878498289566
0.74227,0.03,0.8249999999999998,1.157024692281125,1.157024692281125,1.4570478603318349
0.75333,0.03,0.8499999999999999,1.4570478603318349,1.157024692281125,1.7432878498289566
0.76383,0.03,0.8749999999999998,1.4557900498546121,1.157024692281125,1.5673509484913368
0.77326,0.03,0.8999999999999998,1.157024692281125,0.8745974012036775,1.2844295836166593
0.78244,0.03,0.9249999999999998,0.8745974012036775,0.8745974012036775,1.157024692281125
0.79087,0.03,0.9499999999999998,1.157024692281125,0.8745974012036775,1.157024692281125
0.79883,0.03,0.9749999999999999,0.8745974012036775,0.8745974012036775,1.446411130094074
0.80649,0.03,0.9999999999999998,1.157024692281125,0.8745974012036775,1.4570478603318349
0.81366,0.03,1.025,0.8745974012036775,0.8745974012036775,0.8745974012036775
0.82019,0.03,1.0499999999999998,0.8745974012036775,0.8745974012036775,1.157024692281125
0.82684,0.03,1.0749999999999997,0.8745974012036775,0.8745974012036775,1.4570478603318349
0.83273,0.03,1.0999999999999999,0.8745974012036775,0.8745974012036775,1.157024692281125
0.83831,0.03,1.1249999999999998,0.8745974012036775,0.8745974012036775,1.157024692281125
0.84307,0.03,1.1499999999999997,0.8745974012036775,0.8745974012036775,1.157024692281125
0.8481,0.03,1.1749999999999998,0.8745974012036775,0.8164005081932715,0.8745974012036775
0.85269,0.03,1.1999999999999997,0.8745974012036775,0.846770581540927,1.157024692281125
0.85719,0.03,1.2249999999999996,0.8745974012036775,0.8745974012036775,0.8745974012036775
0.86167,0.03,1.2499999999999998,0.8745974012036775,0.8164005081932715,0.8745974012036775
0.86567,0.03,1.2749999999999997,0.8745974012036775,0.8745974012036775,1.157024692281125
0.86918,0.03,1.2999999999999998,0.8745974012036775,0.8164005081932715,0.8745974012036775
0.87283,0.03,1.3249999999999997,0.8745974012036775,0.846770581540927,0.8745974012036775
0.87653,0.03,1.3499999999999996,0.8745974012036775,0.5827895487598691,0.8745974012036775
0.87986,0.03,1.3749999999999998,0.8745974012036775,0.8745974012036775,1.157024692281125
0.88286,0.03,1.3999999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.88591,0.03,1.4249999999999998,0.8745974012036775,0.5827895487598691,0.8745974012036775
0.88864,0.03,1.4499999999999997,0.8745974012036775,0.5827895487598691,0.8745974012036775
0.89144,0.03,1.4749999999999996,0.8745974012036775,0.5827895487598691,0.8745974012036775
0.89408,0.03,1.4999999999999998,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.89664,0.03,1.5249999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.89929,0.03,1.5499999999999996,0.8745974012036775,0.5827895487598691,0.8745974012036775
0.90178,0.03,1.5749999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.90408,0.03,1.5999999999999996,0.8745974012036775,0.5827895487598691,0.8745974012036775
0.90613,0.03,1.6249999999999996,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.9082,0.03,1.6499999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.91031,0.03,1.6749999999999996,0.846770581540927,0.5827895487598691,0.8745974012036775
0.91247,0.03,1.6999999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.91427,0.03,1.7249999999999996,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.91615,0.03,1.7499999999999996,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.91792,0.03,1.7749999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.91962,0.03,1.7999999999999996,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.92156,0.03,1.8249999999999997,0.5827895487598691,0.5827895487598691,0.8164005081932715
0.923,0.03,1.8499999999999996,0.846770581540927,0.5827895487598691,0.8745974012036775
0.92449,0.03,1.8749999999999996,0.5827895487598691,0.5827895487598691,0.5827895487598691
0.92606,0.03,1.8999999999999997,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.13295,0.04,0.27499999999999997,65288.60931413203,53444.58363371385,85124.72619315042
0.92723,0.03,1.9249999999999996,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.92859,0.03,1.9499999999999995,0.5827895487598691,0.5827895487598691,0.8164005081932715
0.93001,0.03,1.9749999999999996,0.5827895487598691,0.5827895487598691,0.8745974012036775
0.23774,0.04,0.29999999999999993,27508.92403954945,19081.627328899536,53616.54995196501
0.32359,0.04,0.32499999999999996,4253.057329705114,2660.2936100746647,5933.752033917928
0.39556,0.04,0.35,529.3230679931636,230.4095486023017,828.0974097592728
0.45462,0.04,0.37499999999999994,73.35306697922698,40.166441547596854,171.86617923131274
0.50462,0.04,0.3999999999999999,15.276771465526368,11.333002584517876,21.735249786824316
0.54746,0.04,0.42499999999999993,15.972972447986093,10.858069405689264,28.92532218014122
0.58519,0.04,0.44999999999999996,5.188121516314557,4.425797109472576,7.006567055878407
0.61765,0.04,0.4749999999999999,7.622899445591705,5.5858316576642535,10.906682420381491
0.64555,0.04,0.4999999999999999,2.783638957439012,2.266778275008577,4.425797109472576
0.67057,0.04,0.5249999999999999,2.783638957439012,2.783638957439012,4.425797109472576
0.69324,0.04,0.5499999999999999,2.783638957439012,1.9308506402533954,4.425797109472576
0.71325,0.04,0.575,1.9308506402533954,1.5710644067638018,3.1400586464931632
0.73035,0.04,0.5999999999999999,1.9308506402533954,1.5710644067638018,2.9536267748289764
0.74641,0.04,0.6249999999999999,1.5710644067638018,1.5710644067638018,2.783638957439012
0.76053,0.04,0.6499999999999999,1.5710644067638018,1.505091398154213,2.783638957439012
0.77326,0.04,0.6749999999999998,1.5710644067638018,1.505091398154213,4.425797109472576
0.78546,0.04,0.6999999999999998,1.5710644067638018,1.18593014077792,1.9308506402533954
0.79613,0.04,0.7249999999999999,1.5710644067638018,1.18593014077792,1.9308506402533954
0.80649,0.04,0.7499999999999999,1.505091398154213,1.18593014077792,1.5710644067638018
0.81582,0.04,0.7749999999999999,1.5381530976999813,1.18593014077792,1.5710644067638018
0.82464,0.04,0.7999999999999998,1.505091398154213,1.18593014077792,1.5710644067638018
0.83273,0.04,0.8249999999999998,1.505091398154213,1.18593014077792,1.5710644067638018
0.83971,0.04,0.8499999999999999,1.18593014077792,1.18593014077792,1.5710644067638018
0.84629,0.04,0.8749999999999998,1.18593014077792,1.18593014077792,1.5381530976999813
0.85269,0.04,0.8999999999999998,1.18593014077792,1.18593014077792,1.5710644067638018
0.85878,0.04,0.9249999999999998,1.18593014077792,1.18593014077792,1.5710644067638018
0.86436,0.04,0.9499999999999998,1.18593014077792,1.18593014077792,1.505091398154213
0.86918,0.04,0.9749999999999999,1.18593014077792,0.7801809553383883,1.18593014077792
0.87412,0.04,0.9999999999999998,1.18593014077792,0.7801809553383883,1.18593014077792
0.87877,0.04,1.025,1.18593014077792,1.18593014077792,1.4776824435360951
0.88286,0.04,1.0499999999999998,1.18593014077792,0.7801809553383883,1.18593014077792
0.88677,0.04,1.0749999999999997,1.18593014077792,0.7801809553383883,1.5710644067638018
0.89052,0.04,1.0999999999999999,1.18593014077792,0.7801809553383883,1.18593014077792
0.89408,0.04,1.1249999999999998,1.18593014077792,1.18593014077792,1.505091398154213
0.89749,0.04,1.1499999999999997,1.18593014077792,0.7801809553383883,1.18593014077792
0.90104,0.04,1.1749999999999998,1.18593014077792,0.7801809553383883,1.18593014077792
0.90408,0.04,1.1999999999999997,1.18593014077792,0.7801809553383883,1.18593014077792
0.90689,0.04,1.2249999999999996,0.7801809553383883,0.7801809553383883,1.18593014077792
0.90972,0.04,1.2499999999999998,0.7801809553383883,0.7801809553383883,1.18593014077792
0.91247,0.04,1.2749999999999997,0.7801809553383883,0.7801809553383883,0.7801809553383883
0.91491,0.04,1.2999999999999998,0.7801809553383883,0.7801809553383883,1.18593014077792
0.91737,0.04,1.3249999999999997,0.7801809553383883,0.7801809553383883,1.18593014077792
